2019-09-02 19:30:33.786 | INFO     | actors.harmony:connect:67 -    -1:PowerOff
2019-09-02 19:30:33.791 | INFO     | actors.harmony:connect:67 -    27000843:Watch HTPC
2019-09-02 19:30:33.798 | INFO     | actors.harmony:connect:67 -    33058861:Watch Blu-Ray/DVD
2019-09-02 19:30:33.807 | INFO     | actors.harmony:connect:72 - > Current activity, id=27000842, name=Listen Chromecast
2019-09-02 19:30:33.821 | INFO     | http_server:configure:29 - Configuring web server, host=0.0.0.0, port=8880
2019-09-02 19:30:33.838 | INFO     | actors.actor:loop:29 - Running tellstick actor loop
2019-09-02 19:30:33.845 | INFO     | actors.actor:loop:29 - Running harmony actor loop
2019-09-02 19:32:25.691 | INFO     | actors.harmony:new_activity:92 - New activity, id=27000842, name=Listen Chromecast
2019-09-02 19:32:25.702 | INFO     | core:events_processor:89 - Event received: harmony.activity.listen_chromecast, {'id': 27000842, 'name': 'Listen Chromecast'}
2019-09-02 19:32:25.712 | INFO     | core:events_processor:89 - Event received: harmony.config_updated, {}
2019-09-02 19:32:51.422 | INFO     | actors.harmony:new_activity:92 - New activity, id=29651413, name=Watch Smart TV
2019-09-02 19:32:51.428 | INFO     | core:events_processor:89 - Event received: harmony.activity.watch_smart_tv, {'id': 29651413, 'name': 'Watch Smart TV'}
2019-09-02 19:34:48.348 | INFO     | core:events_processor:89 - Event received: web.dim, {}
2019-09-02 19:34:48.357 | INFO     | core:events_processor:116 - Executing 1 actions for event web.dim
2019-09-02 19:34:49.235 | INFO     | core:events_processor:89 - Event received: tellstick.off.stue_hylle_g1b3, {'method': 'off', 'id': 103, 'name': 'Stue - hylle (G1B3)'}
2019-09-02 19:34:49.655 | INFO     | core:events_processor:89 - Event received: web.on, {}
2019-09-02 19:34:49.666 | INFO     | core:events_processor:116 - Executing 1 actions for event web.on
2019-09-02 19:34:50.546 | INFO     | core:events_processor:89 - Event received: tellstick.on.stue_hylle_g1b3, {'method': 'on', 'id': 103, 'name': 'Stue - hylle (G1B3)'}
2019-09-02 19:36:23.439 | INFO     | core:__init__:19 - --------------------------------------------------
2019-09-02 19:36:23.446 | INFO     | core:__init__:20 - Initializing...
2019-09-02 19:36:23.452 | INFO     | core:run:39 - Registering 2 actor instances
2019-09-02 19:36:23.459 | INFO     | actors.actor:__init__:14 - Initializing TellstickActor object, alias=tellstick
2019-09-02 19:36:23.521 | INFO     | actors.tellstick:get_devices:103 - > Device: 101, Stue - tak (G1B1), arctech, 1, selflearning-dimmer
2019-09-02 19:36:23.538 | INFO     | actors.tellstick:get_devices:103 - > Device: 102, Stue - vindu (G1B2), arctech, 1, selflearning-dimmer
2019-09-02 19:36:23.552 | INFO     | actors.tellstick:get_devices:103 - > Device: 103, Stue - hylle (G1B3), arctech, 1, selflearning-switch
